com,quest,answer,length,result,date
현대중공업,"지원 직무에 요구되는 역량은 무엇이라고 생각하며, 이를 갖추기 위해 어떠한 노력을 해왔는지 기술해 주십시오. ","스마트 중공업을 선도하는 ICT직무는 신기술을 접목하는 데이터 리터러시와 원활한 의사소통을 통한 협업능력이 필요합니다. 저는 언급한 능력을 키우기 위해 다음과 같은 노력을 하였습니다. 

첫째, ㅇ에서 진행한 뉴스 빅데이터 분석을 통해 주가변동성을 예측하는 프로젝트를 성공적으로 이끌었습니다. 팀장을 맡아 프로젝트의 Agile방식 운영과 기획을 총괄하였고, 뉴스데이터 분석을 담당했습니다. BERT를 활용해 뉴스 기사의 긍정과 부정을 분류하는 감성 분류모델을 만들었고, 성능은 무려 94%에 달했습니다. 또한, 팀원들의 특성을 파악하여 적절한 R&R를 구성 및 특색있는 의사소통을 통해 프로젝트를 발표 1등으로 마무리했습니다.
둘째, 인턴으로 근무하며 참가한 대회에서 입상하였습니다. 공공데이터를 활용하여 사회에 도움이 되는 아이디어를 도출해내는 대회에서 ‘청년정책 구독서비스’, ‘무형문화재 대중화’, ‘퇴비부숙도 관리 앱’와 같은 시의적절한 아이디어를 기획하여 3개의 상을 수상하였습니다.

더불어, 매일 아침 IT관련 뉴스를 읽고, 1일 1코딩을 실천하는 습관을 가지고 있습니다.",500,x,09월 27일
현대중공업,본인의 삶에서 다른 사람에게 꼭 이야기 해주고 싶은 경험이 있다면 기술해 주십시오,"데이터를 공부하고 싶었던 저는 수업을 따라가기도 벅찼지만, 소학회를 만들어 스터디를 운영해가며 꾸역꾸역 따라가서 끝내 졸업할 수 있었습니다. 하지만 남들보다 낮은 학점으로 졸업한 터라 데이터 분야로 갈 자신이 없었습니다. 하지만, 이대로 포기할 수는 없어 전역 후에 인턴에 도전하였고, 낮에는 인턴 근무를 하고 밤에는 자격증 공부를 병행해가며 열심히 수행했습니다. 

인턴이 끝나고 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’에 참여하였습니다. 아침 9시부터 6시까지 강의를 듣고 남아서 밤 9시까지 반드시 내 것으로 만들겠다는 일념으로 하루 12시간씩 투자해가며 공부했습니다. 하루 2시간씩 걸리는 통학은 제게 걸림돌이 아니었습니다. 아침에는 관련 뉴스를 보면서, 돌아갈 때는 배운 수업내용 관련 동영상을 찾아보면서 지냈습니다. 

결국 수료식날 1등으로 수료하여 우수상을 받은 기억은 앞으로 나아가고자 하는 길에 큰 용기가 되었습니다. 이처럼 하고자 하는 것이 있으면 포기하지 않고 끝까지 해본다면 언젠가는 결실을 볼 수 있다는 사실을 절실히 깨달았습니다.",500,x,09월 27일
현대중공업,타인과의 갈등을 원만하게 극복한 경험에 대해 기술해 주십시오.,"대학 졸업후에 해병대 장교로 임관하여 서해최북단 백령도에서 근무했습니다. 하계 IBS훈련을 받을 때 병과 간부가 함께 훈련생으로 지냈는데 훈련을 받으며 팀원 중 훈련에 대충 임하는 인원이 있어서 갈등이 발생했습니다. 보트를 머리에 얹고 갈 때 살짝 머리를 뺀다든지, 패들링을 할 때 혼자만 대충 젓는 식으로 행동한 것이 문제였습니다. 알고보니 전역이 얼마남지 않은 상황이라 굳이 열심히 할 이유가 없다는 것이었습니다.

팀장을 맡은 저는 지금까지 쌓인 인간관계 노하우를 바탕으로 팀원들에게 적절한 역할 분배를 하였고, 훈련간에 많이 지치더라도 목소리를 제일 크게 내거나 유난히 힘들어하는 인원을 교대하여 밸런스를 유지하는 등 솔선수범하는 모습으로 팀원들의 신뢰를 얻었습니다. 특히, 문제가 되었던 인원과는 꾸준히 대화하면서 동기부여가 될 수 있도록 노력했습니다. 

해당 인원은 하루하루 점차 팀에 녹아들었고, 훈련 막바지에 주어진 임무를 가장 빨리 수행하는 팀을 뽑는 최종미션에서 압도적으로 1등을 차지하여 훈련유공을 받은 경험이 있습니다.",500,x,09월 27일
현대중공업,본인의 취미와 특기에 대해 기술해 주십시오,"제 취미는 음악감상과 동영상 제작입니다. 경기도에 살다보니 보통 이동할 때 시간이 1시간 정도 되기 때문에 그동안 음악을 들으며 사색에 빠지곤 하는데 음악을 들으면 근심과 걱정이 사르르 녹는 기분입니다. 

고등학생 시절, 어버이날을 맞아 부모님을 초청하는 행사가 있어서 관련 영상을 준비한 경험이 있는데 그때 만든 동영상을 보며 많은 부모님께서 감동하는 모습을 보고 그 이후로도 여유가 될 때 추억을 동영상으로 만들곤 합니다. 제 추억을 아름답게 간직할 수 있는 것뿐만 아니라 영상과 음악이 완벽하게 어우러졌을 때 느끼는 희열은 짜릿합니다. 

친구들의 졸업식, 전역 행사 등 기념적인 일이 있을 때 영상을 만들어서 보여준 적이 있는데, 영상을 본 친구들의 감사 인사를 들을 때면 밤을 새워가며 만든 제 결과물에 엄청난 뿌듯함을 느낍니다. 또한, ㅇ라는 브랜드를 공부하는 대외활동을 하면서 팀을 소개하는 팀 스토리셀링 대회가 있었는데 당시 팀 소개를 영상으로 만들어 결국 특별상을 수상한 경험도 있습니다. ",500,x,09월 27일
한국투자증권,"성장과정:가족사항, 학창시절, 교우관계, 생활습관, 자신에게 크게 영향을 미친 사건 등을 포함하여 구체적으로 작성","▶최전방 통신체계를 책임지다◀

지난 2018년, 저는 해병대 장교로 임관했습니다. 그동안 여러 조직에서 리더 역할을 많이 맡았지만 확실하게 책임과 권한이 주어지는 경험은 감회가 남달랐습니다. 서해최북단 백령도에 부대 배치 후 들어간 첫 회의에서 대대장님의 훈육을 통해 느꼈던 최전방 부대의 긴장감은 시험을 치르며 느꼈던 종류의 것과는 차원이 달랐습니다.
그전까지 저는 현실과 타협하면서 적당히 지내는 학생이었습니다. 하지만 매일 저만 바라보는 소대원들과 부서 간부들, 그리고 부대에서 정보통신에 관련한 최고 책임자로 지내면서 적당히는 확실히로 바뀌었고, 맡은 일을 확실하게 책임지고 해내는 사람이 되었습니다. 대대장님이 가장 믿어주신 참모이자 수치화를 통한 데이터기반 운영과 밤낮 없는 출동으로 백령도의 통신체계망 60%를 관리했고 특히, 상급부대 검열시 지적이 한 건도 없었다는 자부심이 있습니다.  이를 바탕으로 한국투자증권에서도 제 맡은 바 업무를 확실하게 처리할 수 있으리라 생각합니다.",500,o,09월 28일
한국투자증권,실패 혹은 좌절을 극복한 사례와 이를 통해 얻은 교훈은?,"▶빅데이터 분석기사 실패를 발판 삼다◀

교육과정을 수강하며 빅데이터 분석기사를 준비했기에 교육만으로도 시험에 도움이 된다고 생각하며 조금 안일하게 준비했습니다. 결국, 거짓말처럼 단 한 문제 차이로 필기시험에서 떨어졌습니다. 같이 준비했던 동기생들이 실기까지 수월하게 합격하는 모습을 보면서 ‘겸손’과 ‘유비무환’의 중요성을 머릿속 깊이 되새겼습니다. 실패의 쓴맛을 보고 난 후 남은 교육과정에서 매일 같이 밤 9시까지 남아서 스터디와 프로젝트에 누구보다 열심히 임하였고, 수료식날 1등으로 우수상을 받게 되는 영광을 얻었습니다. ",500,o,09월 28일
한국투자증권,증권업을 선택하게된 이유와 증권사 중 당사를 선택한 이유,"▶고객에 관심이 많은 한국투자증권◀

동학개미운동을 보며 주가 분석에 관한 관심이 있었는데 ㅇㅇ에서 뉴스 빅데이터 분석을 통한 주가 변동성 예측 프로젝트를 진행하면서 본격적으로 증권업에 관심을 가졌습니다. 또한, 금융데이터 경진대회에 참가하여 한국투자증권에서 제공한 신규투자자 데이터를 분석한 경험이 있습니다. 의외로 2030 투자자들이 4050 투자자들과 비교해 유사한 투자 패턴을 보인다는 것이 인상적이었습니다. 대회에 참가하며 한국투자증권에서는 고객데이터 분석, 그중에서도 MZ세대에 대해 중점을 두는 것을 느껴 더욱 관심이 갔습니다.",300,o,09월 28일
한국투자증권,지원한 분야는 어떤 일을 한다고 생각하는가?,"한국투자증권의 디지털 전환의 핵심으로 기존 금융과 차별화된 혁신적인 서비스를 만들기 위해서 ‘디지털 혁신의 일상화’를 주도하는 분야라고 생각합니다. 마이데이터 시대를 맞아 빅데이터와 AI를 기반으로 하여 고객의 데이터를 분석하여 고객 맞춤형 서비스, 맞춤형 자산관리와 맞춤형 투자 솔루션을 개발하여 다양한 금융플랫폼 서비스를 선보이는 일을 한다고 생각합니다.",200,o,09월 28일
한국투자증권,지원분야에 본인이 적합한 이유를 증명하시오.,"▶검증된 데이터 리터러시◀

빅데이터의 수집부터 머신러닝 기반 활용 및 시각화까지 공부하는 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’을 1등으로 수료하였습니다. 프로젝트에서 대용량 데이터를 받아 머신러닝 기반의 주가 변동성 예측 모델과 자연어처리를 활용한 뉴스 빅데이터 분석 모델을 개발한 경험은 고객데이터 분석에 도움이 될 것입니다. 또한, 인턴을 수행하며 공공데이터를 활용한 아이디어 경진대회에서 수상한 경력은 고객이 원하는 서비스를 기획할 때 이바지할 것입니다.

▶성과를 가져오는 소통력◀

학창시절부터 성인이 된 이후까지 학생회와 동아리에서 회장 및 국장을, 그리고 ROTC 자치근무자를 거쳐 해병대 장교로 임관하였습니다. 조직을 이끌면서 성과를 가져온 노하우와 소통능력은 누구보다 자신 있습니다. 항상 상대방 처지에서 생각해보고 경청하는 습관을 통해 디지털 부서 전체의 시너지 효과를 불러일으켜 보겠습니다.

위와 같은 역량을 바탕으로 주도적으로 업무를 수행하는 사원이 되겠습니다.",500,o,09월 28일
한국투자증권,"당신의 인생계획(Life Plan)에서 꿈은 무엇이고, 그 꿈을 이루기 위해 회사가 어떻게 도움을 줄 수 있는지 서술하시오.","▶사람 맞춤형 데이터 사이언티스트◀

제 꿈은 사람들을 행복하게 해주는 일을 하는 것입니다. 지금까지 많은 사람과 교류하고 어떤 조직에서 리더 역할을 맡은 이유도 저와 함께하는 사람들이 행복해지길 바라는 마음에서 나왔습니다. 특히, 데이터 분석가의 능력과 데이터 엔지니어의 능력을 모두 갖춘 사람 맞춤형 데이터 사이언티스트가 되어 사회에 도움이 되는 일을 하는 것이 목표입니다. 여러 조직생활 경험을 통해 얻은 사람에 대한 이해와 데이터를 공부하며 얻은 지식을 바탕으로 하여 사람에 대해 깊이 있게 연구하고 사람에게 도움이 되는 서비스를 만들며 보람을 느끼는 사람이 되고 싶습니다. 
한국투자증권에서 유능한 팀원들과 고객데이터를 분석하고 고객이 원하는 인사이트를 도출하여 서비스로 구현해내는 고객 맞춤형 데이터 사이언티스트가 된다면 제가 이루고자 하는 꿈에 현실적으로 다가갈 수 있을 것으로 생각합니다. 제 꿈을 이루기 위해 열정적인 배움의 자세로 디지털 부서를 이끄는 핵심인재로 성장하겠습니다.",500,o,09월 28일
LG CNS,LG CNS에 지원한 동기와 입사 이후 꿈꾸는 것은 무엇인가요?,"▶성장하는 빅데이터 기반 IT 서비스 전문가◀

제게 가장 큰 동기 부여는 바로 성장입니다. 사내외벤처 프로그램 지원 및 기술역량 레벨 평가제도 도입 등 지금까지 LG CNS가 보여준 모습들은 혁신을 통한 성장 그 자체라 해도 과언이 아닙니다. 꾸준히 쌓아온 역량을 바탕으로 LG CNS와 함께한다면 그 성장은 배가 되리라 생각합니다.

ㅇㅇ에서 진행한 뉴스 빅데이터 분석을 통한 주가 변동성 예측 프로젝트에서 뉴스 데이터 분석을 하면서 자연어처리에 대해 처음 접하였습니다. 당시 교육과정에 자연어처리는 없어서 스스로 공부해야 하는 어려움이 있었지만, 언어를 전공했던 경험을 살려 뉴스 데이터를 통해 감성분류 모델을 만드는 역할을 맡았습니다. 책과 논문, 인터넷을 뒤지며 BERT 활용방안을 찾던 중 KorQuAD라는 데이터셋을 찾았고, 이것을 만든 곳이 바로 LG CNS라는 사실에 크게 관심이 생겼습니다. 

LG CNS에 입사하여 ‘빅데이터 기반 IT 서비스 전문가’로 성장하고자 아래 계획을 세웠습니다. 입사 후 3년차 ‘금융 서비스 전문가’로 성장하겠습니다. 저는 ㅇ산학원에서 프로젝트로 뉴스 빅데이터 분석과 머신러닝 기법들을 통해 주가 변동성을 예측하는 빅데이터 플랫폼을 구축해본 경험이 있습니다. 이를 바탕으로 입사 후에도 앞장서서 금융 도메인 지식을 학습하고 마이데이터를 활용한 고객 맞춤형 서비스를 만들겠습니다. 입사 후 5년 차 ‘AI빅데이터 프로젝트 전문가’로 성장하겠습니다. 지금까지 학교에서 진행한 프로젝트를 포함하여 총 6번의 크고 작은 프로젝트를 진행한 경험이 있습니다. 여기에 AI빅데이터 공부를 꾸준히 하여 탄탄한 기반 지식을 바탕으로 성공적인 프로젝트를 이끌겠습니다. 입사 후 10년 차 ‘최고기술전문가’로 성장하겠습니다. 기술역량레벨을 최고수준으로 올리고 기술리더십 평가를 통해 테크 마이스터 자격을 거머쥐겠습니다. 

아직도 저희집에서 제 기능을 다 하는 금성 전자레인지처럼 오래도록 IT서비스 부서를 책임질 핵심인재로 성장하겠습니다.",1000,x,09월 30일
LG CNS,지원분야와 관련된 구체적인 지식이나 경험은 무엇이 있나요?,"▶1등으로 수료한 빅데이터 분석가 과정◀

빅데이터 플랫폼을 활용한 수집, 저장, 처리, 분석까지의 단계와 머신러닝 기반 활용 및 시각화까지 공부하는 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’을 1등으로 수료하였습니다. 교육과정 부반장을 맡아 매일 아침 데이터 분석 관련 뉴스를 정리해서 공유하고, 밤늦게까지 남아서 배운 내용을 스터디 멤버들과 서로 가르쳐주는 방식으로 부족한 부분을 채워가며 과정에 누구보다 열심히 임했습니다.

▶ 감성사전을 통한 감성분류 정확도 94%달성◀

ㅇ에서 뉴스 빅데이터 분석을 통한 주가변동성 예측 프로젝트를 했던 경험이 있습니다. 신규투자자들의 투자의사결정을 지원해주는 뉴스데이터 분석 모델과 주가변동성 예측 모델을 만드는 것이 목표였습니다. 먼저, 주가 분석과 관련한 선행 연구 사례들 33개의 논문을 확인하였습니다. 그중에서도 참고할만한 논문 7개를 추려 기존 문제점들을 개선해나가는 식으로 방향을 잡았습니다. 

팀장을 맡아 Agile방식으로 프로젝트를 기획 및 총괄했으며, 중점적으로 제가 맡은 업무는 뉴스 데이터 분석으로 개선점을 크게 3가지로 잡았습니다. 
첫째, 데이터 양의 증가
논문들의 한계의 공통점에는 활용한 데이터의 길이와 크기에 제한을 받았다는 것이었습니다. 따라서, 저희는 네이버 경제뉴스에 있는 모든 언론사의 기사 데이터를 수집 하여 총 2010년 1월부터 2021년 6월까지 약 11년치의 충분한 데이터를 확보하였습니다.
둘째, 언어적 특성 고려
저희는 BERT모델에 한국어를 학습시킨 KoBERT를 기반으로 감성분류 모델을 만들었습니다. BERT는 문장을 앞뒤로 해석하여 문맥을 이해할 수 있으므로 상황에 따라 달리 해석되는 다의어도 파악할 수 있는 특징이 있습니다. 이를 활용하여 문맥적 의미변이 및 동음이의어 구분의 문제를 해결하였습니다.
셋째, 전문화된 감성사전
기존 감성사전은 영화의 댓글이나 트위터 글에서 단순한 감정을 파악하는 것이었다면 저희가 만든 감성사전은 주식 도메인에 특화된 감성사전입니다. 증권사 리서치 자료를 포함하여 전문적인 용어를 추가하였으며, 단어 임베딩을 통해 단어 유사도 검증을 거쳐 감성 수치를 구체화하였습니다.

위와 같은 과정을 거쳐 최종적으로 정확도 94%에 달하는 감성분류모델을 만들었습니다.",1000,x,09월 30일
LG CNS,"LG CNS에 입사한다면, 어떤 조직이나 분야에서 근무하고 싶나요?",AI를 기반으로 한 금융 플랫폼 구축 혹은 마이데이터 관련 분야에서 근무하고 싶습니다.,50,x,09월 30일
NICE평가정보,자유,"N ▶ No.1 “1위와 함께 하고 싶은 1등” 

빅데이터 플랫폼을 활용한 수집, 저장, 처리, 분석까지의 단계와 머신러닝 기반 활용 및 시각화까지 공부하는 ‘PBL 머신러닝 기반 빅데이터 분석가 과정’을 1등으로 수료하였습니다. 교육과정 부반장을 맡아 매일 아침 데이터 분석 관련 뉴스를 정리해서 공유하고, 밤늦게까지 남아서 배운 내용을 스터디 멤버들과 서로 가르쳐주는 방식으로 부족한 부분을 채워가며 과정에 누구보다 열심히 임했습니다. 

최종프로젝트에서 뉴스 빅데이터분석을 통한 주가 변동성 예측을 다뤘습니다. 특히,  투자지식이 부족한 신규투자자를 돕는 것에 포커스를 맞춰서 진행했습니다. 투자자의 투자성향에 대한 활용방안을 구상하다 문득 개인신용등급이 생각나서 어떤 근거로 등급을 산정하는건지 찾아보았습니다. 단순하게 얼마를 더 소비해서 등급에 영향을 주는 것이 아니라 현재 부채와 채무 상환 등 여러가지 요소를 종합적으로 판단하여 내린다는 사실이 새삼 대단하다고 생각했습니다. 그리고 이와 같은 모델을 만든 NICE평가정보에 관심을 가지게 되었습니다.
국내 최대 신용정도 데이터베이스를 구축하고 있는 1위 신용평가기업인 NICE평가정보는 이미 축적된 개인과 기업 데이터가 많이 있을뿐더러 마이데이터 사업을 통해 개인의 데이터를 활용하면 그 가치는 최고일 것이라 생각하여 더욱 지원하고 싶었습니다. 
프로젝트에서 대용량 데이터를 받아 머신러닝 기반의 주가 변동성 예측 모델과 자연어처리를 활용한 뉴스 빅데이터 분석 모델을 개발한 경험은 고객데이터 분석에 도움이 될 것입니다. 또한, 인턴을 수행하며 공공데이터를 활용한 아이디어 경진대회에서 청년의 니즈를 반영한 ‘청년 맞춤형 정책알리미 서비스’와 시행에 어려움을 겪던 정책인 ‘퇴비부숙도 관리 앱’ 기획하며 수상한 경력은 마이데이터를 기반으로 고객이 원하는 서비스를 기획할 때 이바지할 것입니다.


I ▶ Innovate “학생 목소리에 집중한 정책으로 참여율 70% 달성” 

학부 시절 기존 전년도 학생회에서 행사를 진행하면 보통 학생회와 친한 몇몇 인원들만 참석하여 20%대로 상당히 저조한 참여율을 보였습니다. 따라서 학과 학생회장으로서 적어도 학과생의 50%는 행사에 참여하게 만드는 것을 목표로 세웠습니다. 먼저 학생들의 의견을 들어보고자 편의성을 고려한 구글 설문지로 행사의 주요 참여자인 1학년과 2학년 학생 140명을 대상으로 설문조사를 진행하였고 학생회 임원들과 총 6개의 전공수업에서 학생회에 바라는 점을 직접 조사했습니다. 
그 결과 불참 이유의 핵심은 학과 소속감을 묻는 문항에서 학과에 대한 소속감이 없다는 결과가 50%가 넘었고, 그 이유가 취업과 관련해서 고민이 많기 때문이라는 것을 도출해냈습니다. 이를 토대로 학과장님을 찾아뵙고 학생들의 취업 고민을 해결할 방법을 함께 토의했습니다. 토의 간 졸업한 선배와 소통할 기회가 있으면 좋을 것 같다는 아이디어를 제시하여 학과 최초로 진로 모색 박람회 콘셉트의 ‘영문인의 날’이라는 행사를 기획하였습니다. ‘영문인의 날’ 행사는 안 온 사람을 찾아보기 힘들 정도로 90%에 가까운 행사 참여율을 보였고, 그 이후 행사들에서도 목표를 훌쩍 넘는 70%의 참여율을 유지할 수 있었습니다. 앞으로도 고객이 진정으로 원하는 바를 파악하여 맞춤형 솔루션을 개발하는데 기여하겠습니다.


C ▶ Challenge “최전방 정보통신체계를 책임지다” 

지난 2018년, 저는 해병대 장교로 임관했습니다. 해병대와 정보통신 병과를 선택한 것은 크나큰 도전이었습니다. 서해최북단 백령도에 부대 배치 후 들어간 첫 회의에서 대대장님의 훈육을 통해 느꼈던 최전방 부대의 긴장감은 시험을 치르며 느꼈던 종류와는 차원이 달랐습니다. 
각종 통신장비와 군 내부의 특수망과 수많은 체계를 초임 장교가 모두 제대로 숙지해야 하는 것은 굉장한 부담이었습니다. 하지만, 매일 저만 바라보는 소대원들과 부서 간부들, 그리고 부대에서 정보통신에 관련한 최고 책임자였기 때문에 밤낮으로 공부하고 직접 현장에서 작업해가며 맡은 일을 확실하게 책임지고 해냈습니다. 대대장님이 가장 믿어주신 참모이자 수치화를 통한 데이터 기반 부서운영과 해병대 최초로 도입된 전술정보통신체계를 전력화하여 백령도의 통신체계망 60%를 관리했고 특히, 상급부대 검열 시 지적이 한 건도 없었다는 자부심이 있습니다. 이와 같은 도전정신을 바탕으로 NICE평가정보에서도 제 맡은 바 업무를 확실하게 처리할 수 있으리라 생각합니다.


E ▶ Enjoy “사람 맞춤형 데이터 사이언티스트” 

제 꿈은 사람들을 행복하게 해주는 일을 하는 것입니다. 특히, 데이터 분석가의 능력과 데이터 엔지니어의 능력을 모두 갖춘 사람 맞춤형 데이터 사이언티스트가 되어 사회에 도움이 되는 일을 하는 것이 목표입니다. 여러 조직생활 경험을 통해 얻은 사람에 대한 이해와 데이터를 공부하며 얻은 지식을 바탕으로 하여 사람에 대해 깊이 있게 연구하고 사람에게 도움이 되는 서비스를 만들며 보람을 느끼는 사람이 되고 싶습니다. 
NICE평가정보에서 유능한 팀원들과 고객데이터를 분석하고 고객이 원하는 인사이트를 도출하여 서비스로 구현해내는 고객 맞춤형 데이터 사이언티스트가 된다면 제가 이루고자 하는 꿈에 현실적으로 다가갈 수 있을 것으로 생각합니다. 제 꿈을 이루기 위해 열정적인 배움의 자세로 CB솔루션 부서를 이끄는 NICE한 핵심인재로 성장하겠습니다.",0,x,09월 30일
